post_id,date,username,body,num_likes,location,joined,points,clubs,title,mean_word_length,mean_sent_length,word_count,polarity,subjectivity
118664827,2020-03-20,Cindy,"Old lady H wrote: Uh, yes but...it also takes lots and lots of work. ""Talent"" is part what you're born with, but an awful lot of what you do with it too.so true... Intricate art is particularly compelling to me. I have found in doing what I can with what I’ve got, there are some large disparities between how accomplished I become with things that come naturally and those that don’t. Her natural abilities and work are amazing.",2,"Lafayette, CO",Dec 2006,0,,Grab a good book! Or several...,4.512820512820513,19.2,96,0.1071428571428571,0.5642857142857144
123865328,2023-05-03,Victor Creazzi,"I talked to a tile setter on a job once who hired guys out of 'day labor'. I asked him how that worked out for him. He said that he had good luck with actually getting guys who could get the work done, but they never lasted long. After a few days they always had an excuse of why they couldn't continue working for him, or they would just stop showing up, ""And that's the good part"" he said. He never had to tell anyone that he had run out of work for them and they always parted on good terms with the workers apologizing to him.",1,Unknown Hometown,Nov 2022,0,,New and Experienced climbers over 50 ##24,3.9626168224299065,24.0,120,0.2571428571428571,0.35
108438859,2013-11-15,William Sonoma,"Jake said: People are assholes not because they don't know how to be courteous, but because they just don't give a shit.   100% accurate. these less than desireable people to be around know how to share, they know that if youre an asshole no ones going to like you (it cause issues, negative impacts on yourself, etc) and that its simply less disruptive and overall a more pleasurable time/experience/moment if you share, keep others emotions/goals in mind, etc    we modern humans (the majority atleast) learned what positive and/or negative impacts our actions and reactions have/had on others in/by kindergarten or pre-kindergarten. the fact that there are more than just a few who cant/wont be a TEAM PLAYERs is sad. Its not that they cant be, its that they dont want to be.    climbing is no different than anything else regarding humans: most everyones on a different page.   no teamwork amongst us (all of us) = continuing to stumble forward grasping in the dark for something, anything!    how do you get other climbers (regardless of ability, experience, etc) to drop their desires and put effort towards maximizing the positive potential experience of/for the whole?   note: maybe a ""leave no trace"" style campaign needs to be created but for crag ettiquette? maybe thats what the AFs new initiative is?",0,Unknown Hometown,Dec 2012,0,,Where The Access Fund Should Put A Big CHUNK OF $$$$,4.986175115207374,25.3,253,0.0539614898989898,0.4702967171717171
112092436,2016-08-23,nathanael,Hilton Bennett wrote:To be allowed in gyms it must be load rated and UAII certified for insurance purposes and b/c all climbing equipment is.please.. UIAA   very confidence inspiring that my $5k donation will be put to good work,2,"Riverside, CA",May 2011,5,,Leaning to Climb Tradtionally Indoors,4.973684210526316,42.0,42,0.4666666666666666,0.6333333333333334
110442197,2015-05-08,caesar.salad,"Aleks Zebastian wrote:  Climbing friend Mesh key,  You will almost certainly never do the climbing 5.14 on the climbing rocks, no matter how much you pre-clip the bolts and pull on brightly colored holds rehearsing every move, even if you live in a van in poverty with bad breath and no girlfriend and climbing almost every day for many many years.  Perhaps you may focus on not being so angered at your inabilities, and instead let the lovings spring forth from your heart. Perhaps you may develop a love for bold, enjoyable flash.'NUFF SAID.",0,earth,Dec 2012,5,,Sasha on the news,4.75531914893617,26.25,105,0.151046176046176,0.6212301587301586
119113518,2020-08-14,Lori Milas,"Guy Keesee    wrote: Lori..... come on now! Don’t you know by now that some of us spent the best part of our young adult lives wandering around looking for rocks to climb- everywhere, the rocks behind the rocks. To locate “Indian Country” Kris and I crawled, on our stomachs, for about 40 feet toward a thin beam of light.Airplanes have been employed.So please keep it up (posting photos) we like the challenge.And now that's me. I'm discovering what you all discovered decades ago, as though for the first time. I wish I had a pack of friends to explore with, but it's ok. I feel safe and happy. Up until now I've been so focused on experiencing the obvious classic places and routes. Suddenly I'm pulled to places that have no name... or at least I don't know them.  Today was a spectacular day. I went back to the place I was yesterday, with my camera, and scrambled around front, back and sides of these beautiful rocks. They are not in any guidebook of mine so... I don't know how you find route info on them except to browse MP. I spent hours there, following lines with my eye. Maybe for the first time I'm wishing I had lead skills, because I can see the routes that may not be accessible to me on a top rope. This is eye-candy.  These couple of rocks will be a great place to explore, innovate, and get strong when I return. Slab, cracks, chimney, traverses... some thin finger lines, some off widths. I walked up directly to some of these routes and felt my way up the first few moves... the rock is just FINE. Not too gritty. I don't see much chalk. There are a few bolts on obvious lines.  With the exception of some crazy stuff it looks like there is a good variety of grades... 5.9's, 5.10 a-b maybe.So is this how it goes? You see a rock that calls to you, you check out lines that 'could' be a do-able route... you set up and try them out... play on them... experiment? Because these call to me. It's painful to leave town right now.I'm bummed because these rocks were in shade this morning and we could have been out climbing them. We leave for Sacramento tomorrow... and I will have to save this love affair for when we return. This is the rock formation on the right... if you're facing it from the parking lot.These pics are to the left side of the right rock formation: a little chimney/off width, some lovely finger jam cracks... what's not to love? And the rock to the left... the cool thing is, the farther back you stand, the longer the route appears. It just goes on, zigs and zags... maybe 60 feet?What an incredible summer! Exploring and daydreaming. Thanks for humoring me... everyone. This has been great.",2,"Joshua Tree, CA",Apr 2017,5,Access Fund Member,New and Experienced Climbers Over 50 #12,4.422680412371134,18.0625,578,0.1963001867413631,0.4712184873949579
117247492,2019-06-22,Juan Vargas,"Joshua Longo wrote: Tradiban. The only expert MP needsHow is Tradiban an expert in any of these areas?Please explain.In my opinion, Tradiban is only good at instigating by contradicting people regardless of evidence against his claims. I will say, however, that he has contributed quite a bit by adding routes.",4,Unknown Hometown,May 2014,0,,Mountain Project Expert Panel,5.22,19.666666666666668,59,0.2333333333333333,0.8666666666666667
122803995,2022-08-10,MattH,"The prow in the linville amphitheater, from a weird perspective?",0,CO / NM / ME,Sep 2011,2,,"Name That Route, Volume VII",5.5,12.0,12,-0.5,1.0
107878963,2012-12-29,Hank Caylor,"A few GoPros and an ITunes account, sorta fun.   youtube.com/watch?v=JZDWZJu…",0,Livin' in the Junk!,Dec 2003,3,,People with GoPros:,6.6,7.0,14,0.0499999999999999,0.15
123062615,2022-09-19,Todd Jenkins,"Artem Vee    wrote:Any tips?Can't believe this went 3 pages without a ""Just the tip"" comment. You people are slacking.",2,"Alexandria, VA",Nov 2020,6,American Alpine Club Member,Climbing + onlyfans,5.105263157894737,14.0,28,0.0,0.0
111650685,2016-03-04,Eric G.,"Here is the problem regarding wages: not everyone's skills are worth $15/hour.     This is a serious and difficult problem, but it doesn't make it any less true. Whether you are pro or con raising the min wage, you must acknowledge that you cannot mandate a 100% increase in the min wage without consequences.    ""would you like fries with that?""   Any honest conversation must begin with recognizing that there are necessarily trade-offs.",0,"Saratoga Springs, NY",Apr 2012,0,,What presidential candidate would be most beneficial to the climbing community and land access?,5.070422535211268,17.2,86,0.0357142857142857,0.6261904761904761
119507235,2020-09-07,BryanOC,"Richard Card    wrote:I am starting my journey down the path of guide certifications. Mainly to hone my skills for now, but with the idea of guiding someday, maybe starting some charity climbing programs etc...Does anyone have experience with these programs? Both organizations are wonderful, I wanna make sure I pick one ecosystem and stick with it.hi richard,sounds like a very cool thing you wanna do for this world. kudos. The two organizations, AMGA and PCGI, don’t compare. The AMGA hands down has the most recognized and complete instruction curriculum in the USA. It doesn’t sound like you’ll need your rock guide cert yet, just the SPI will do. If you outgrow that in your endeavors then consider matriculating further into your climbing education. The SPI is a fairly low time/money commitment (if you’re a currently employed working professional aka privileged like i am). You will learn a lot in the SPI course!I am a proficient recreational climber (i’ve climbed the killer pillar), however in a guide setting, i was blown away at how much i didn’t know in that setting. And this was just in the SPI course which is like elementary school in terms of guiding. It’s a completely different mindset and set of tools to use when you’re instructing/guiding.Good luck!",7,All over,Jun 2015,5,"Access Fund Member, American Alpine Club Member",AMGA VS PCGI,5.004716981132075,21.83333333333333,262,0.1894753086419753,0.4525
